sexe,prenom,annee,naissances
2,MARINE,1952,20
2,MARINE,1953,20
2,MARINE,1954,15
2,MARINE,1955,25
2,MARINE,1957,40
2,MARINE,1958,40
2,MARINE,1960,40
2,MARINE,1961,50
2,MARINE,1962,50
2,MARINE,1963,40
2,MARINE,1964,75
2,MARINE,1965,45
2,MARINE,1966,70
2,MARINE,1967,65
2,MARINE,1968,90
2,MARINE,1969,145
2,MARINE,1970,160
2,MARINE,1971,185
2,MARINE,1972,230
2,MARINE,1973,260
2,MARINE,1974,285
2,MARINE,1975,295
2,MARINE,1976,310
2,MARINE,1977,415
2,MARINE,1978,370
2,MARINE,1979,435
2,MARINE,1980,510
2,MARINE,1981,625
2,MARINE,1982,735
2,MARINE,1983,855
2,MARINE,1984,1185
2,MARINE,1985,2065
2,MARINE,1986,3350
2,MARINE,1987,4725
2,MARINE,1988,5645
2,MARINE,1989,5880
2,MARINE,1990,6925
2,MARINE,1991,8200
2,MARINE,1992,7375
2,MARINE,1993,6960
2,MARINE,1994,6415
2,MARINE,1995,6630
2,MARINE,1996,6225
2,MARINE,1997,5595
2,MARINE,1998,5050
2,MARINE,1999,4755
2,MARINE,2000,4575
2,MARINE,2001,3765
2,MARINE,2002,3060
2,MARINE,2003,2770
2,MARINE,2004,2100
2,MARINE,2005,1725
2,MARIUS,1943,5
2,MARIUS,1945,5
2,MARIUS,1946,5
2,MARIUS,1947,5
2,MARIUS,1951,5
2,MARJORIE,1946,5
2,MARJORIE,1947,5
2,MARJORIE,1950,5
2,MARJORIE,1951,5
2,MARJORIE,1952,10
2,MARJORIE,1953,15
2,MARJORIE,1954,10
2,MARJORIE,1955,5
2,MARJORIE,1957,20
2,MARJORIE,1958,20
2,MARJORIE,1960,30
2,MARJORIE,1961,20
2,MARJORIE,1962,15
2,MARJORIE,1963,25
2,MARJORIE,1964,45
2,MARJORIE,1965,145
2,MARJORIE,1966,200
2,MARJORIE,1967,155
2,MARJORIE,1968,150
2,MARJORIE,1969,185
2,MARJORIE,1970,345
2,MARJORIE,1971,650
2,MARJORIE,1972,555
2,MARJORIE,1973,515
2,MARJORIE,1974,655
2,MARJORIE,1975,1175
2,MARJORIE,1976,885
2,MARJORIE,1977,955
2,MARJORIE,1978,1180
2,MARJORIE,1979,1300
2,MARJORIE,1980,1300
2,MARJORIE,1981,1340
2,MARJORIE,1982,1410
2,MARJORIE,1983,1285
2,MARJORIE,1984,1170
2,MARJORIE,1985,1135
2,MARJORIE,1986,1125
2,MARJORIE,1987,1125
2,MARJORIE,1988,1090
2,MARJORIE,1989,1100
2,MARJORIE,1990,1055
2,MARJORIE,1991,1025
2,MARJORIE,1992,865
2,MARJORIE,1993,855
2,MARJORIE,1994,740
2,MARJORIE,1995,630
2,MARJORIE,1996,510
2,MARJORIE,1997,450
2,MARJORIE,1998,385
2,MARJORIE,1999,340
2,MARJORIE,2000,295
2,MARJORIE,2001,250
2,MARJORIE,2002,255
2,MARJORIE,2003,220
2,MARJORIE,2004,150
2,MARJORIE,2005,120
2,MARTA,1947,5
2,MARTA,1950,5
2,MARTA,1962,5
2,MARTA,1963,5
2,MARTA,1964,10
2,MARTA,1965,5
2,MARTA,1966,10
2,MARTA,1967,10
2,MARTA,1968,10
2,MARTA,1969,5
2,MARTA,1970,10
2,MARTA,1971,10
2,MARTA,1972,15
2,MARTA,1973,20
2,MARTA,1974,20
2,MARTA,1975,30
2,MARTA,1976,15
2,MARTA,1977,20
2,MARTA,1978,25
2,MARTA,1979,15
2,MARTA,1980,15
2,MARTA,1981,20
2,MARTA,1982,15
2,MARTA,1983,15
2,MARTA,1984,10
2,MARTA,1985,10
2,MARTA,1986,10
2,MARTA,1987,5
2,MARTA,1988,5
2,MARTA,1989,5
2,MARTA,1990,5
2,MARTA,1991,5
2,MARTA,1992,5
2,MARTA,1993,5
2,MARTA,1994,5
2,MARTA,1995,5
2,MARTA,1996,15
2,MARTA,1997,10
2,MARTA,1998,10
2,MARTA,1999,10
2,MARTA,2000,5
2,MARTA,2001,10
2,MARTA,2002,10
2,MARTA,2003,15
2,MARTA,2004,15
2,MARTA,2005,10
2,MARYLINE,1943,5
2,MARYLINE,1945,15
2,MARYLINE,1946,25
2,MARYLINE,1947,25
2,MARYLINE,1950,35
2,MARYLINE,1951,65
2,MARYLINE,1952,80
2,MARYLINE,1953,135
2,MARYLINE,1954,545
2,MARYLINE,1955,875
2,MARYLINE,1957,1555
2,MARYLINE,1958,1605
2,MARYLINE,1960,1775
2,MARYLINE,1961,1600
2,MARYLINE,1962,1355
2,MARYLINE,1963,1445
2,MARYLINE,1964,1375
2,MARYLINE,1965,1140
2,MARYLINE,1966,1255
2,MARYLINE,1967,1175
2,MARYLINE,1968,1065
2,MARYLINE,1969,1145
2,MARYLINE,1970,1180
2,MARYLINE,1971,1075
2,MARYLINE,1972,920
2,MARYLINE,1973,945
2,MARYLINE,1974,860
2,MARYLINE,1975,840
2,MARYLINE,1976,780
2,MARYLINE,1977,790
2,MARYLINE,1978,795
2,MARYLINE,1979,875
2,MARYLINE,1980,950
2,MARYLINE,1981,885
2,MARYLINE,1982,750
2,MARYLINE,1983,530
2,MARYLINE,1984,475
2,MARYLINE,1985,440
2,MARYLINE,1986,395
2,MARYLINE,1987,295
2,MARYLINE,1988,270
2,MARYLINE,1989,245
2,MARYLINE,1990,245
2,MARYLINE,1991,200
2,MARYLINE,1992,160
2,MARYLINE,1993,145
2,MARYLINE,1994,115
2,MARYLINE,1995,100
2,MARYLINE,1996,125
2,MARYLINE,1997,65
2,MARYLINE,1998,60
2,MARYLINE,1999,70
2,MARYLINE,2000,55
2,MARYLINE,2001,50
2,MARYLINE,2002,30
2,MARYLINE,2003,40
2,MARYLINE,2004,35
2,MARYLINE,2005,15
2,MARYLOU,1953,5
2,MARYLOU,1957,5
2,MARYLOU,1963,5
2,MARYLOU,1965,5
2,MARYLOU,1966,5
2,MARYLOU,1970,5
2,MARYLOU,1971,5
2,MARYLOU,1977,5
2,MARYLOU,1980,5
2,MARYLOU,1981,5
2,MARYLOU,1982,5
2,MARYLOU,1983,5
2,MARYLOU,1984,5
2,MARYLOU,1985,10
2,MARYLOU,1986,5
2,MARYLOU,1987,15
2,MARYLOU,1988,20
2,MARYLOU,1989,35
2,MARYLOU,1990,55
2,MARYLOU,1991,60
2,MARYLOU,1992,85
2,MARYLOU,1993,80
2,MARYLOU,1994,95
2,MARYLOU,1995,95
2,MARYLOU,1996,95
2,MARYLOU,1997,115
2,MARYLOU,1998,95
2,MARYLOU,1999,85
2,MARYLOU,2000,95
2,MARYLOU,2001,95
2,MARYLOU,2002,130
2,MARYLOU,2003,200
2,MARYLOU,2004,275
2,MARYLOU,2005,240
2,MATHIEU,1943,5
2,MATHIEU,1945,5
2,MATHIEU,1946,5
2,MATHIEU,1947,5
2,MATHIEU,1950,5
2,MATHIEU,1951,5
2,MATHIEU,1953,5
2,MATHIEU,1954,5
2,MATHIEU,1958,5
2,MATHIEU,1963,5
2,MATHIEU,1964,5
2,MATHIEU,1991,5
2,MATHIEU,1996,5
2,MATHIEU,1999,5
2,MATHIEU,2000,5
2,MATHIEU,2001,5
2,MATHIEU,2002,5
2,MATHIEU,2003,5
2,MATHILDE,1943,125
2,MATHILDE,1945,90
2,MATHILDE,1946,115
2,MATHILDE,1947,115
2,MATHILDE,1950,140
2,MATHILDE,1951,160
2,MATHILDE,1952,110
2,MATHILDE,1953,130
2,MATHILDE,1954,90
2,MATHILDE,1955,110
2,MATHILDE,1957,120
2,MATHILDE,1958,115
2,MATHILDE,1960,125
2,MATHILDE,1961,120
2,MATHILDE,1962,140
2,MATHILDE,1963,145
2,MATHILDE,1964,170
2,MATHILDE,1965,135
2,MATHILDE,1966,185
2,MATHILDE,1967,205
2,MATHILDE,1968,200
2,MATHILDE,1969,215
2,MATHILDE,1970,250
2,MATHILDE,1971,260
2,MATHILDE,1972,265
2,MATHILDE,1973,335
2,MATHILDE,1974,430
2,MATHILDE,1975,470
2,MATHILDE,1976,535
2,MATHILDE,1977,675
2,MATHILDE,1978,770
2,MATHILDE,1979,925
2,MATHILDE,1980,985
2,MATHILDE,1981,1165
2,MATHILDE,1982,1235
2,MATHILDE,1983,1360
2,MATHILDE,1984,1680
2,MATHILDE,1985,1990
2,MATHILDE,1986,1780
2,MATHILDE,1987,2180
2,MATHILDE,1988,2150
2,MATHILDE,1989,2950
2,MATHILDE,1990,3525
2,MATHILDE,1991,3975
2,MATHILDE,1992,4070
2,MATHILDE,1993,4035
2,MATHILDE,1994,4370
2,MATHILDE,1995,4845
2,MATHILDE,1996,5120
2,MATHILDE,1997,4815
2,MATHILDE,1998,4910
2,MATHILDE,1999,4675
2,MATHILDE,2000,5020
2,MATHILDE,2001,4405
2,MATHILDE,2002,3780
2,MATHILDE,2003,3210
2,MATHILDE,2004,2760
2,MATHILDE,2005,3030
2,MAUD,1943,110
2,MAUD,1945,125
2,MAUD,1946,245
2,MAUD,1947,225
2,MAUD,1950,175
2,MAUD,1951,200
2,MAUD,1952,180
2,MAUD,1953,165
2,MAUD,1954,140
2,MAUD,1955,140
2,MAUD,1957,105
2,MAUD,1958,120
2,MAUD,1960,135
2,MAUD,1961,110
2,MAUD,1962,115
2,MAUD,1963,110
2,MAUD,1964,85
2,MAUD,1965,80
2,MAUD,1966,115
2,MAUD,1967,105
2,MAUD,1968,175
2,MAUD,1969,185
2,MAUD,1970,275
2,MAUD,1971,405
2,MAUD,1972,550
2,MAUD,1973,690
2,MAUD,1974,755
2,MAUD,1975,805
2,MAUD,1976,980
2,MAUD,1977,1085
2,MAUD,1978,1000
2,MAUD,1979,1275
2,MAUD,1980,1400
2,MAUD,1981,1470
2,MAUD,1982,1220
2,MAUD,1983,1135
2,MAUD,1984,1150
2,MAUD,1985,1090
2,MAUD,1986,1110
2,MAUD,1987,1040
2,MAUD,1988,965
2,MAUD,1989,1005
2,MAUD,1990,1015
2,MAUD,1991,900
2,MAUD,1992,800
2,MAUD,1993,720
2,MAUD,1994,620
2,MAUD,1995,605
2,MAUD,1996,570
2,MAUD,1997,475
2,MAUD,1998,425
2,MAUD,1999,475
2,MAUD,2000,485
2,MAUD,2001,425
2,MAUD,2002,460
2,MAUD,2003,470
2,MAUD,2004,340
2,MAUD,2005,315
2,MAXIME,1943,5
2,MAXIME,1945,5
2,MAXIME,1946,5
2,MAXIME,1950,5
2,MAXIME,1951,5
2,MAXIME,1952,5
2,MAXIME,1953,5
2,MAXIME,1954,5
2,MAXIME,1961,5
2,MAXIME,1962,5
2,MAXIME,1963,5
2,MAXIME,1964,5
2,MAXIME,1965,5
2,MAXIME,1968,5
2,MAXIME,1970,5
2,MAXIME,1972,5
2,MAXIME,1973,5
2,MAXIME,1974,5
2,MAXIME,1975,5
2,MAXIME,1976,10
2,MAXIME,1977,15
2,MAXIME,1978,5
2,MAXIME,1979,5
2,MAXIME,1980,5
2,MAXIME,1981,5
2,MAXIME,1982,5
2,MAXIME,1983,5
2,MAXIME,1984,5
2,MAXIME,1985,5
2,MAXIME,1986,10
2,MAXIME,1987,15
2,MAXIME,1988,15
2,MAXIME,1989,15
2,MAXIME,1990,15
2,MAXIME,1991,15
2,MAXIME,1992,15
2,MAXIME,1993,15
2,MAXIME,1994,20
2,MAXIME,1995,10
2,MAXIME,1996,20
2,MAXIME,1997,20
2,MAXIME,1998,20
2,MAXIME,1999,15
2,MAXIME,2000,15
2,MAXIME,2001,20
2,MAXIME,2002,20
2,MAXIME,2003,25
2,MAXIME,2004,20
2,MAXIME,2005,20
2,MAXINE,1976,5
2,MAXINE,1980,5
2,MAXINE,1987,5
2,MAXINE,1988,10
2,MAXINE,1989,15
2,MAXINE,1990,10
2,MAXINE,1991,10
2,MAXINE,1992,15
2,MAXINE,1993,10
2,MAXINE,1994,20
2,MAXINE,1995,25
2,MAXINE,1996,20
2,MAXINE,1997,35
2,MAXINE,1998,45
2,MAXINE,1999,60
2,MAXINE,2000,70
2,MAXINE,2001,60
2,MAXINE,2002,85
2,MAXINE,2003,80
2,MAXINE,2004,85
2,MAXINE,2005,70
2,MAY,1946,5
2,MAY,1947,5
2,MAY,1950,5
2,MAY,1953,5
2,MAY,1955,5
2,MAY,1962,5
2,MAY,1964,5
2,MAY,1965,5
2,MAY,1970,5
2,MAY,1972,5
2,MAY,1974,5
2,MAY,1975,5
2,MAY,1976,5
2,MAY,1977,5
2,MAY,1978,10
2,MAY,1979,20
2,MAY,1980,20
2,MAY,1981,30
2,MAY,1982,30
2,MAY,1983,20
2,MAY,1984,20
2,MAY,1985,25
2,MAY,1986,15
2,MAY,1987,15
2,MAY,1988,25
2,MAY,1989,20
2,MAY,1990,20
2,MAY,1991,15
2,MAY,1992,15
2,MAY,1993,15
2,MAY,1994,10
2,MAY,1995,15
2,MAY,1996,15
2,MAY,1997,15
2,MAY,1998,15
2,MAY,1999,25
2,MAY,2000,20
2,MAY,2001,25
2,MAY,2002,20
2,MAY,2003,20
2,MAY,2004,20
2,MAY,2005,30
2,MAËL,1974,5
2,MAËL,1980,5
2,MAËL,1984,5
2,MAËL,1985,5
2,MAËL,1992,5
2,MAËL,1993,5
2,MAËL,1994,5
2,MAËL,1996,10
2,MAËL,1997,10
2,MAËL,1998,10
2,MAËL,1999,10
2,MAËL,2000,10
2,MAËL,2001,15
2,MAËL,2002,10
2,MAËL,2003,10
2,MAËL,2004,10
2,MAËL,2005,15
2,MEGANE,1985,5
2,MEGANE,1986,35
2,MEGANE,1987,35
2,MEGANE,1988,75
2,MEGANE,1989,165
2,MEGANE,1990,285
2,MEGANE,1991,780
2,MEGANE,1992,1210
2,MEGANE,1993,1410
2,MEGANE,1994,2260
2,MEGANE,1995,2240
2,MEGANE,1996,770
